web-scraper-order;web-scraper-start-url;links;links-href;prijs;slaapkamers;bewoonbare_ruimte;grond;bouwjaar;conditie;badkamers;energieklasse;postcode;image1;image2
1653074683-86;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=23&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/nandrin/4550/9639335?searchId=6287eabb03d5c;€ 670.000;3 slaapkamers;207;3450;2005;Goed;1 badkamer;C;4550;https://static.immoweb.be/photos/0/9/6/3/9/3/3/5/9639335_1.jpg?cache=20211129023350;https://static.immoweb.be/photos/0/9/6/3/9/3/3/5/M_9639335_2.jpg?cache=20211129023350
1653074514-18;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/olen/2250/9908571?searchId=6287ea24e336a;€ 499.000;5 slaapkamers;204;1710;1925;Goed;1 badkamer;F;2250;https://static.immoweb.be/photos/0/9/9/0/8/5/7/1/9908571_1.jpg?cache=20220512141351;https://static.immoweb.be/photos/0/9/9/0/8/5/7/1/M_9908571_2.jpg?cache=20220512141351
1653074632-64;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=23&orderBy=relevance;Uitzonderlijk vastgoed;https://www.immoweb.be/nl/zoekertje/uitzonderlijk-vastgoed/te-koop/woluwe-saint-lambert/1200/9832181?searchId=6287eabb03d5c;€ 1.150.000;7 slaapkamers;360;165;1927;Uitstekende staat;3 badkamers;G;1200;https://static.immoweb.be/photos/0/9/8/3/2/1/8/1/9832181_1.jpg?cache=20220330085348;https://static.immoweb.be/photos/0/9/8/3/2/1/8/1/M_9832181_2.jpg?cache=20220330085348
1653074894-173;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=20&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/jette/1090/9631205?searchId=6287eb966279d;€ 400.000;5 slaapkamers;200;70;1930;Goed;1 badkamer;G;1090;https://static.immoweb.be/photos/0/9/6/3/1/2/0/5/9631205_1.jpg?cache=20211123170345;https://static.immoweb.be/photos/0/9/6/3/1/2/0/5/M_9631205_2.jpg?cache=20211123170345
1653074838-150;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=21&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/meise-wolvertem/1861/9782109?searchId=6287eb4d36d52;€ 445.000;3 slaapkamers;148;1080;1988;Goed;2 badkamers;C;1861;https://static.immoweb.be/photos/0/9/7/8/2/1/0/9/9782109_1.jpg?cache=20220302033347;https://static.immoweb.be/photos/0/9/7/8/2/1/0/9/M_9782109_2.jpg?cache=20220302033347
1653074836-149;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=21&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/molenbeek-saint-jean/1080/9497970?searchId=6287eb4d36d52;€ 449.000;4 slaapkamers;137;68;1930;Uitstekende staat;2 badkamers;E;1080;https://static.immoweb.be/photos/0/9/4/9/7/9/7/0/9497970_1.jpg?cache=20210902030855;https://static.immoweb.be/photos/0/9/4/9/7/9/7/0/M_9497970_2.jpg?cache=20210902030855
1653074871-163;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=20&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/waterloo/1410/9817249?searchId=6287eb966279d;€ 415.000;4 slaapkamers;180;234;1930;Uitstekende staat;2 badkamers;C;1410;https://static.immoweb.be/photos/0/9/8/1/7/2/4/9/9817249_1.jpg?cache=20220322051347;https://static.immoweb.be/photos/0/9/8/1/7/2/4/9/M_9817249_2.jpg?cache=20220322051347
1653074784-127;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=21&orderBy=relevance;Landhuis;https://www.immoweb.be/nl/zoekertje/landhuis/te-koop/nijlen/2560/9723909?searchId=6287eb4d36d52;€ 485.000;4 slaapkamers;235;727;1998;Goed;2 badkamers;C;2560;https://media-resize.immowebstatic.be/classifieds/f5771c86-a3cd-462e-b9f8-402abde367a2/736x736/9813ed9724adb91b32f2261a7fc1d482.jpg?cache=20220502083745;https://media-resize.immowebstatic.be/classifieds/f5771c86-a3cd-462e-b9f8-402abde367a2/300x300/4533eba8ce4e6aa2bfadcbb18b7ca8cb.jpg?cache=20220502083745
1653074676-83;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=23&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/wemmel/1780/9504004?searchId=6287eabb03d5c;€ 695.000;5 slaapkamers;287;661;1974;Uitstekende staat;2 badkamers;D;1780;https://static.immoweb.be/photos/0/9/5/0/4/0/0/4/9504004_1.jpg?cache=20210906144347;https://static.immoweb.be/photos/0/9/5/0/4/0/0/4/M_9504004_2.jpg?cache=20210906144347
1653074476-2;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/mariakerke/9030/9920260?searchId=6287ea24e336a;€ 549.000;3 slaapkamers;220;637;1974;Op te frissen;1 badkamer;E;9030;https://static.immoweb.be/photos/0/9/9/2/0/2/6/0/9920260_1.jpg?cache=20220518214347;https://static.immoweb.be/photos/0/9/9/2/0/2/6/0/M_9920260_2.jpg?cache=20220518214347
1653074490-8;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/wetteren/9230/9918143?searchId=6287ea24e336a;€ 245.000;2 slaapkamers;121;80;1931;Net gerenoveerd;1 badkamer;C;9230;https://static.immoweb.be/photos/0/9/9/1/8/1/4/3/9918143_1.jpg?cache=20220517232852;https://static.immoweb.be/photos/0/9/9/1/8/1/4/3/M_9918143_2.jpg?cache=20220517232853
1653074819-142;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=21&orderBy=relevance;Bel-etage;https://www.immoweb.be/nl/zoekertje/bel-etage/te-koop/sint-agatha-berchem/1082/9735341?searchId=6287eb4d36d52;€ 450.000;3 slaapkamers;148;85;1930;Uitstekende staat;2 badkamers;G;1082;https://static.immoweb.be/photos/0/9/7/3/5/3/4/1/9735341_1.jpg?cache=20220202053939;https://static.immoweb.be/photos/0/9/7/3/5/3/4/1/M_9735341_2.jpg?cache=20220202053939
1653074854-156;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=20&orderBy=relevance;Bel-etage;https://www.immoweb.be/nl/zoekertje/bel-etage/te-koop/neder-over-heembeek/1120/9765508?searchId=6287eb966279d;€ 430.000;3 slaapkamers;135;194;1963;Op te frissen;1 badkamer;F;1120;https://static.immoweb.be/photos/0/9/7/6/5/5/0/8/9765508_1.jpg?cache=20220219165912;https://static.immoweb.be/photos/0/9/7/6/5/5/0/8/M_9765508_2.jpg?cache=20220219165912
1653074714-98;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=22&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lillois-witterzee/1428/9806385?searchId=6287eb046601d;€ 590.000;4 slaapkamers;200;1015;1998;Goed;2 badkamers;C;1428;https://static.immoweb.be/photos/0/9/8/0/6/3/8/5/9806385_1.jpg?cache=20220412060349;https://static.immoweb.be/photos/0/9/8/0/6/3/8/5/M_9806385_2.jpg?cache=20220412055910
1653074751-114;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=22&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lille/2275/9765557?searchId=6287eb046601d;€ 535.000;3 slaapkamers;212;770;2010;Uitstekende staat;2 badkamers;B;2275;https://media-resize.immowebstatic.be/classifieds/ab2ef597-3702-448f-946d-277242a30eb1/736x736/c1917efe6e8d6a5b18aa33400004ad19.jpg?cache=20220219202438;https://media-resize.immowebstatic.be/classifieds/ab2ef597-3702-448f-946d-277242a30eb1/300x300/86e525e0e1f6e204954263fbcf69c640.jpg?cache=20220219202438
1653074544-30;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/vloesberg/7880/9921420?searchId=6287ea24e336a;€ 665.000;5 slaapkamers;300;6570;;Op te frissen;2 badkamers;G;7880;https://static.immoweb.be/photos/0/9/9/2/1/4/2/0/9921420_1.jpg?cache=20220519113851;https://static.immoweb.be/photos/0/9/9/2/1/4/2/0/M_9921420_2.jpg?cache=20220519113851
1653074629-63;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=23&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/herzele/9551/9870063?searchId=6287eabb03d5c;€ 1.150.000;6 slaapkamers;430;1154;2013;Uitstekende staat;3 badkamers;A;9551;https://static.immoweb.be/photos/0/9/8/7/0/0/6/3/9870063_1.jpg?cache=20220422040850;https://static.immoweb.be/photos/0/9/8/7/0/0/6/3/M_9870063_2.jpg?cache=20220422040850
1653074732-106;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=22&orderBy=relevance;Bel-etage;https://www.immoweb.be/nl/zoekertje/bel-etage/te-koop/jette/1090/9873840?searchId=6287eb046601d;€ 550.000;6 slaapkamers;300;221;1934;Op te frissen;3 badkamers;F;1090;https://static.immoweb.be/photos/0/9/8/7/3/8/4/0/9873840_1.jpg?cache=20220425042345;https://static.immoweb.be/photos/0/9/8/7/3/8/4/0/M_9873840_2.jpg?cache=20220425042345
1653074636-66;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=23&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/woluwe-saint-lambert/1200/9753715?searchId=6287eabb03d5c;€ 1.060.000;5 slaapkamers;305;242;1935;Uitstekende staat;3 badkamers;E;1200;https://static.immoweb.be/photos/0/9/7/5/3/7/1/5/9753715_1.jpg?cache=20220212023859;https://static.immoweb.be/photos/0/9/7/5/3/7/1/5/M_9753715_2.jpg?cache=20220212023858
1653074719-100;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=22&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/laeken/1020/9629649?searchId=6287eb046601d;€ 585.000;5 slaapkamers;220;256;1967;Goed;2 badkamers;D;1020;https://static.immoweb.be/photos/0/9/6/2/9/6/4/9/9629649_1.jpg?cache=20211123041858;https://static.immoweb.be/photos/0/9/6/2/9/6/4/9/M_9629649_2.jpg?cache=20211123041858
1653074655-74;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=23&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/uccle/1180/9604641?searchId=6287eabb03d5c;€ 790.000;6 slaapkamers;295;330;2004;Goed;2 badkamers;E;1180;https://static.immoweb.be/photos/0/9/6/0/4/6/4/1/9604641_23.jpg?cache=20220204085127;https://static.immoweb.be/photos/0/9/6/0/4/6/4/1/M_9604641_17.jpg?cache=20220204085127
1653074564-37;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=24&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9921759?searchId=6287ea7090a5c;€ 195.000;4 slaapkamers;180;591;1965;Op te frissen;2 badkamers;E;4500;https://static.immoweb.be/photos/0/9/9/2/1/7/5/9/9921759_1.jpg?cache=20220519145511;https://static.immoweb.be/photos/0/9/9/2/1/7/5/9/M_9921759_2.jpg?cache=20220519145511
1653074852-155;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=20&orderBy=relevance;Bungalow;https://www.immoweb.be/nl/zoekertje/bungalow/te-koop/tienen-kumtich/3300/9857434?searchId=6287eb966279d;€ 430.000;2 slaapkamers;215;480;1975;Op te frissen;2 badkamers;F;3300;https://static.immoweb.be/photos/0/9/8/5/7/4/3/4/9857434_1.jpg?cache=20220414084859;https://static.immoweb.be/photos/0/9/8/5/7/4/3/4/M_9857434_2.jpg?cache=20220414084859
1653074744-111;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=22&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/dilbeek/1700/9867537?searchId=6287eb046601d;€ 539.000;2 slaapkamers;279;790;1973;Goed;1 badkamer;D;1700;https://static.immoweb.be/photos/0/9/8/6/7/5/3/7/9867537_1.jpg?cache=20220421040354;https://static.immoweb.be/photos/0/9/8/6/7/5/3/7/M_9867537_2.jpg?cache=20220421040354
1653074485-6;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=25&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/mariakerke/9030/9920259?searchId=6287ea24e336a;€ 350.000;3 slaapkamers;155;310;1962;Op te frissen;1 badkamer;E;9030;https://static.immoweb.be/photos/0/9/9/2/0/2/5/9/9920259_1.jpg?cache=20220518214346;https://static.immoweb.be/photos/0/9/9/2/0/2/5/9/M_9920259_2.jpg?cache=20220518214346
1653074850-154;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=20&orderBy=relevance;Bungalow;https://www.immoweb.be/nl/zoekertje/bungalow/te-koop/londerzeel/1840/9872735?searchId=6287eb966279d;€ 435.000;3 slaapkamers;194;760;1980;Goed;1 badkamer;C;1840;https://static.immoweb.be/photos/0/9/8/7/2/7/3/5/9872735_1.jpg?cache=20220423054418;https://static.immoweb.be/photos/0/9/8/7/2/7/3/5/M_9872735_2.jpg?cache=20220423054418
1653074561-36;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=24&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/houthalen-helchteren/3530/9921346?searchId=6287ea7090a5c;€ 349.900;4 slaapkamers;164;263;2012;Goed;1 badkamer;B;3530;https://static.immoweb.be/photos/0/9/9/2/1/3/4/6/9921346_1.jpg?cache=20220519104859;https://static.immoweb.be/photos/0/9/9/2/1/3/4/6/M_9921346_2.jpg?cache=20220519104859
1653074728-104;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=22&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/edegem/2650/9874694?searchId=6287eb046601d;€ 550.000;3 slaapkamers;200;1030;1980;Goed;1 badkamer;D;2650;https://static.immoweb.be/photos/0/9/8/7/4/6/9/4/9874694_1.jpg?cache=20220425144009;https://static.immoweb.be/photos/0/9/8/7/4/6/9/4/M_9874694_2.jpg?cache=20220425144009
1653074786-128;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=21&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/terhulpen/1310/9718593?searchId=6287eb4d36d52;€ 480.000;3 slaapkamers;150;1346;1962;Te renoveren;1 badkamer;D;1310;https://static.immoweb.be/photos/0/9/7/1/8/5/9/3/9718593_1.jpg?cache=20220123141345;https://static.immoweb.be/photos/0/9/7/1/8/5/9/3/M_9718593_2.jpg?cache=20220123141345
1653075726-285;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/trooz/4870/9681710?searchId=6287eee822545;€ 89.000;2 slaapkamers;100;69;1940;Te renoveren;1 badkamer;D;4870;https://static.immoweb.be/photos/0/9/6/8/1/7/1/0/9681710_1.jpg?cache=20211229023357;https://static.immoweb.be/photos/0/9/6/8/1/7/1/0/M_9681710_2.jpg?cache=20211229023357
1653075634-247;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/zinnik/7061/9846189?searchId=6287ee9f5fcc9;€ 245.000;3 slaapkamers;215;1900;1970;Te renoveren;1 badkamer;G;7061;https://static.immoweb.be/photos/0/9/8/4/6/1/8/9/9846189_1.jpg?cache=20220407035902;https://static.immoweb.be/photos/0/9/8/4/6/1/8/9/M_9846189_2.jpg?cache=20220407035902
1653075552-213;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/glabbeek/3380/9776757?searchId=6287ee56b8ff2;€ 339.000;3 slaapkamers;200;980;1953;Goed;1 badkamer;D;3380;https://static.immoweb.be/photos/0/9/7/7/6/7/5/7/9776757_1.jpg?cache=20220320124109;https://static.immoweb.be/photos/0/9/7/7/6/7/5/7/M_9776757_2.jpg?cache=20220320124109
1653075586-228;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/antwerpen/2180/9877575?searchId=6287ee56b8ff2;€ 305.000;3 slaapkamers;90;195;1960;Goed;1 badkamer;D;2180;https://media-resize.immowebstatic.be/classifieds/af9db56f-0b46-4d9a-9da6-8ddf5c6cf00a/736x736/83dc04b97cb88ca45ba3ae4f6c5c9f7a.jpg?cache=20220501075427;https://media-resize.immowebstatic.be/classifieds/af9db56f-0b46-4d9a-9da6-8ddf5c6cf00a/300x300/32b3d54519ea3b479bf2673bdc55ff3e.jpg?cache=20220501075427
1653075600-234;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/landen/3400/9699796?searchId=6287ee56b8ff2;€ 285.000;5 slaapkamers;149;220;1954;Goed;1 badkamer;E;3400;https://static.immoweb.be/photos/0/9/6/9/9/7/9/6/9699796_1.jpg?cache=20220112190357;https://static.immoweb.be/photos/0/9/6/9/9/7/9/6/M_9699796_2.jpg?cache=20220112190357
1653075751-296;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tellin-bure/6927/9913786?searchId=6287eee822545;€ 249.000;4 slaapkamers;160;1096;1967;Te renoveren;1 badkamer;F;6927;https://static.immoweb.be/photos/0/9/9/1/3/7/8/6/9913786_1.jpg?cache=20220516043351;https://static.immoweb.be/photos/0/9/9/1/3/7/8/6/M_9913786_2.jpg?cache=20220516043351
1653075824-326;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9897717?searchId=6287ef3138d15;€ 349.500;5 slaapkamers;200;671;1971;Goed;1 badkamer;E;4500;https://static.immoweb.be/photos/0/9/8/9/7/7/1/7/9897717_1.jpg?cache=20220506163358;https://static.immoweb.be/photos/0/9/8/9/7/7/1/7/M_9897717_2.jpg?cache=20220506163358
1653075676-265;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9737341?searchId=6287ee9f5fcc9;€ 199.000;2 slaapkamers;140;150;1935;Goed;1 badkamer;G;4500;https://static.immoweb.be/photos/0/9/7/3/7/3/4/1/9737341_1.jpg?cache=20220203033925;https://static.immoweb.be/photos/0/9/7/3/7/3/4/1/M_9737341_2.jpg?cache=20220203033925
1653075579-225;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/lier/2500/9855423?searchId=6287ee56b8ff2;€ 315.000;2 slaapkamers;144;225;1945;Goed;1 badkamer;D;2500;https://static.immoweb.be/photos/0/9/8/5/5/4/2/3/9855423_1.jpg?cache=20220413052357;https://static.immoweb.be/photos/0/9/8/5/5/4/2/3/M_9855423_2.jpg?cache=20220413052357
1653075570-221;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/loncin/4431/9763875?searchId=6287ee56b8ff2;€ 320.000;5 slaapkamers;144;245;2018;Uitstekende staat;2 badkamers;B;4431;https://static.immoweb.be/photos/0/9/7/6/3/8/7/5/9763875_1.jpg?cache=20220218121345;https://static.immoweb.be/photos/0/9/7/6/3/8/7/5/M_9763875_2.jpg?cache=20220218121346
1653075848-335;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aarlen/6700/9916263?searchId=6287ef798ce64;€ 549.000;5 slaapkamers;211;695;1960;Goed;2 badkamers;E;6700;https://static.immoweb.be/photos/0/9/9/1/6/2/6/3/9916263_1.jpg?cache=20220517060344;https://static.immoweb.be/photos/0/9/9/1/6/2/6/3/M_9916263_2.jpg?cache=20220517060344
1653075593-231;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/borgerhout/2140/9614214?searchId=6287ee56b8ff2;€ 295.000;4 slaapkamers;165;55;1910;Te renoveren;;E;2140;https://static.immoweb.be/photos/0/9/6/1/4/2/1/4/9614214_1.jpg?cache=20211112134616;https://static.immoweb.be/photos/0/9/6/1/4/2/1/4/M_9614214_2.jpg?cache=20211112134617
1653075577-224;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/koekelberg/1081/9788167?searchId=6287ee56b8ff2;€ 319.000;5 slaapkamers;170;70;1960;Op te frissen;2 badkamers;F;1081;https://static.immoweb.be/photos/0/9/7/8/8/1/6/7/9788167_1.jpg?cache=20220304203913;https://static.immoweb.be/photos/0/9/7/8/8/1/6/7/M_9788167_2.jpg?cache=20220304203913
1653075878-348;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/turnhout/2300/9905992?searchId=6287ef798ce64;€ 345.000;4 slaapkamers;205;80;1925;Net gerenoveerd;1 badkamer;B;2300;https://media-resize.immowebstatic.be/classifieds/b734a554-7baa-4739-9df2-fdad1e440e21/736x736/418c494d192c8b755692cecaa728ae9b.jpg?cache=20220511113409;https://media-resize.immowebstatic.be/classifieds/b734a554-7baa-4739-9df2-fdad1e440e21/300x300/93ee01caa88d943900fc91b2d5160c78.jpg?cache=20220511113409
1653075620-241;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9893898?searchId=6287ee9f5fcc9;€ 249.000;3 slaapkamers;142;316;1960;Uitstekende staat;1 badkamer;C;9600;https://static.immoweb.be/photos/0/9/8/9/3/8/9/8/9893898_1.jpg?cache=20220505040950;https://static.immoweb.be/photos/0/9/8/9/3/8/9/8/M_9893898_2.jpg?cache=20220505040950
1653075733-288;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/zeebrugge/8380/9918168?searchId=6287eee822545;€ 225.000;6 slaapkamers;354;150;1920;Te renoveren;1 badkamer;C;8380;https://static.immoweb.be/photos/0/9/9/1/8/1/6/8/9918168_1.jpg?cache=20220517234926;https://static.immoweb.be/photos/0/9/9/1/8/1/6/8/M_9918168_2.jpg?cache=20220517234926
1653075695-272;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/mons-lez-liege/4400/9737339?searchId=6287eee822545;€ 169.000;3 slaapkamers;117;260;1918;Op te frissen;1 badkamer;G;4400;https://static.immoweb.be/photos/0/9/7/3/7/3/3/9/9737339_1.jpg?cache=20220203033924;https://static.immoweb.be/photos/0/9/7/3/7/3/3/9/M_9737339_2.jpg?cache=20220203033924
1653075761-300;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/lessen/7860/9913976?searchId=6287eee822545;€ 150.000;5 slaapkamers;230;276;;Te renoveren;1 badkamer;G;7860;https://static.immoweb.be/photos/0/9/9/1/3/9/7/6/9913976_13.jpg?cache=20220516085709;https://static.immoweb.be/photos/0/9/9/1/3/9/7/6/M_9913976_1.jpg?cache=20220516085709
1653075721-283;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/trooz/4870/9459947?searchId=6287eee822545;€ 109.000;4 slaapkamers;125;389;1910;Te renoveren;1 badkamer;E;4870;https://static.immoweb.be/photos/0/9/4/5/9/9/4/7/9459947_1.jpg?cache=20210806031855;https://static.immoweb.be/photos/0/9/4/5/9/9/4/7/M_9459947_2.jpg?cache=20210806031856
1653075674-264;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ombret/4540/9815749?searchId=6287ee9f5fcc9;€ 199.000;3 slaapkamers;200;362;1967;Net gerenoveerd;;E;4540;https://static.immoweb.be/photos/0/9/8/1/5/7/4/9/9815749_1.jpg?cache=20220321131351;https://static.immoweb.be/photos/0/9/8/1/5/7/4/9/M_9815749_2.jpg?cache=20220321131351
1653075719-282;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/hoei/4500/9780736?searchId=6287eee822545;€ 125.000;3 slaapkamers;100;70;1850;Goed;2 badkamers;G;4500;https://static.immoweb.be/photos/0/9/7/8/0/7/3/6/9780736_1.jpg?cache=20220301144401;https://static.immoweb.be/photos/0/9/7/8/0/7/3/6/M_9780736_2.jpg?cache=20220301144401
1653075714-280;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-grivegnee/4030/9859197?searchId=6287eee822545;€ 129.000;2 slaapkamers;70;49;1932;Op te frissen;1 badkamer;D;4030;https://static.immoweb.be/photos/0/9/8/5/9/1/9/7/9859197_1.jpg?cache=20220415025351;https://static.immoweb.be/photos/0/9/8/5/9/1/9/7/M_9859197_2.jpg?cache=20220415025351
1653075778-306;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oudsbergen/3670/9907309?searchId=6287ef3138d15;€ 595.000;3 slaapkamers;336;10525;1986;Goed;1 badkamer;C;3670;https://static.immoweb.be/photos/0/9/9/0/7/3/0/9/9907309_1.jpg?cache=20220514143927;https://static.immoweb.be/photos/0/9/9/0/7/3/0/9/M_9907309_2.jpg?cache=20220514143927
1653075480-183;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/kumtich/3300/9880974?searchId=6287ee0f28c7a;€ 398.000;5 slaapkamers;235;2617;1972;Te renoveren;2 badkamers;D;3300;https://static.immoweb.be/photos/0/9/8/8/0/9/7/4/9880974_1.jpg?cache=20220428053358;https://static.immoweb.be/photos/0/9/8/8/0/9/7/4/M_9880974_2.jpg?cache=20220428053358
