web-scraper-order;web-scraper-start-url;links;links-href;prijs;slaapkamers;bewoonbare_ruimte;grond;bouwjaar;conditie;badkamers;energieklasse;postcode;image1;image2
1652227238-463;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege/4030/9813825?searchId=627afc878852b;€ 229.000;4 slaapkamers;150;242;1939;Goed;1 badkamer;D;4030;https://static.immoweb.be/photos/0/9/8/1/3/8/2/5/9813825_1.jpg?cache=20220319053846;https://static.immoweb.be/photos/0/9/8/1/3/8/2/5/M_9813825_2.jpg?cache=20220319053846
1652227295-487;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Appartementsblok;https://www.immoweb.be/nl/zoekertje/appartementsblok/te-koop/seraing/4100/9805594?searchId=627afcce4fe1f;€ 199.000;4 slaapkamers;228;345;1918;Goed;3 badkamers;C;4100;https://static.immoweb.be/photos/0/9/8/0/5/5/9/4/9805594_1.jpg?cache=20220315045906;https://static.immoweb.be/photos/0/9/8/0/5/5/9/4/M_9805594_2.jpg?cache=20220315045906
1652227456-556;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/braives/4260/9898404?searchId=627afd5b26b1c;€ 1.070.000;3 slaapkamers;445;1700;2010;Uitstekende staat;3 badkamers;C;4260;https://static.immoweb.be/photos/0/9/8/9/8/4/0/4/9898404_1.jpg?cache=20220507025406;https://static.immoweb.be/photos/0/9/8/9/8/4/0/4/M_9898404_2.jpg?cache=20220507025406
1652227427-543;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/st-maria-lierde/9570/9887021?searchId=627afd5b26b1c;€ 299.000;3 slaapkamers;138;644;1967;Goed;1 badkamer;C;9570;https://static.immoweb.be/photos/0/9/8/8/7/0/2/1/9887021_3.jpg?cache=20220502071114;https://static.immoweb.be/photos/0/9/8/8/7/0/2/1/M_9887021_7.jpg?cache=20220502071114
1652227247-467;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tienen/3300/8874874?searchId=627afc878852b;€ 225.000;6 slaapkamers;368;733;1890;Op te frissen;2 badkamers;C;3300;https://static.immoweb.be/photos/0/8/8/7/4/8/7/4/8874874_1.jpg?cache=20220413073844;https://static.immoweb.be/photos/0/8/8/7/4/8/7/4/M_8874874_2.jpg?cache=20220413072844
1652227309-493;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/herstal/4040/9848295?searchId=627afcce4fe1f;€ 189.000;4 slaapkamers;170;166;1935;Op te frissen;1 badkamer;F;4040;https://static.immoweb.be/photos/0/9/8/4/8/2/9/5/9848295_1.jpg?cache=20220408062851;https://static.immoweb.be/photos/0/9/8/4/8/2/9/5/M_9848295_2.jpg?cache=20220408062851
1652227368-518;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/arbrefontaine/4990/9757413?searchId=627afd149c967;€ 125.000;3 slaapkamers;124;203;1900;Op te frissen;1 badkamer;E;4990;https://static.immoweb.be/photos/0/9/7/5/7/4/1/3/9757413_1.jpg?cache=20220215084825;https://static.immoweb.be/photos/0/9/7/5/7/4/1/3/M_9757413_2.jpg?cache=20220215084825
1652227359-514;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9861241?searchId=627afd149c967;€ 139.000;3 slaapkamers;112;100;1890;Op te frissen;1 badkamer;D;9600;https://static.immoweb.be/photos/0/9/8/6/1/2/4/1/9861241_1.jpg?cache=20220416034347;https://static.immoweb.be/photos/0/9/8/6/1/2/4/1/M_9861241_2.jpg?cache=20220416034347
1652227275-479;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aywaille/4920/9250010?searchId=627afc878852b;€ 209.000;5 slaapkamers;208;209;1932;Te renoveren;1 badkamer;E;4920;https://static.immoweb.be/photos/0/9/2/5/0/0/1/0/9250010_1.jpg?cache=20210505062855;https://static.immoweb.be/photos/0/9/2/5/0/0/1/0/M_9250010_2.jpg?cache=20210505063406
1652227304-491;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/saint-nicolas/4420/9838581?searchId=627afcce4fe1f;€ 189.000;3 slaapkamers;175;288;1976;Te renoveren;1 badkamer;G;4420;https://static.immoweb.be/photos/0/9/8/3/8/5/8/1/9838581_1.jpg?cache=20220402030901;https://static.immoweb.be/photos/0/9/8/3/8/5/8/1/M_9838581_2.jpg?cache=20220402030902
1652227544-594;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/anderlecht/1070/9888128?searchId=627afda10817c;€ 299.000;13 slaapkamers;129;180;1930;Te renoveren;1 badkamer;G;1070;https://static.immoweb.be/photos/0/9/8/8/8/1/2/8/9888128_1.jpg?cache=20220502170343;https://static.immoweb.be/photos/0/9/8/8/8/1/2/8/M_9888128_2.jpg?cache=20220502170343
1652227386-526;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-jupille-sur-meuse/4020/9795165?searchId=627afd149c967;€ 79.000;2 slaapkamers;67;51;1918;Goed;1 badkamer;F;4020;https://static.immoweb.be/photos/0/9/7/9/5/1/6/5/9795165_1.jpg?cache=20220309052347;https://static.immoweb.be/photos/0/9/7/9/5/1/6/5/M_9795165_2.jpg?cache=20220309052347
1652227488-570;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/meise/1860/9874160?searchId=627afd5b26b1c;€ 575.000;4 slaapkamers;248;753;1979;Goed;1 badkamer;C;1860;https://static.immoweb.be/photos/0/9/8/7/4/1/6/0/9874160_1.jpg?cache=20220425214847;https://static.immoweb.be/photos/0/9/8/7/4/1/6/0/M_9874160_2.jpg?cache=20220425100347
1652227254-470;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/puurs-sint-amands/2890/9850496?searchId=627afc878852b;€ 220.000;3 slaapkamers;140;540;1900;Te renoveren;1 badkamer;E;2890;https://static.immoweb.be/photos/0/9/8/5/0/4/9/6/9850496_5.jpg?cache=20220409142222;https://static.immoweb.be/photos/0/9/8/5/0/4/9/6/M_9850496_16.jpg?cache=20220409142222
1652227522-584;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/alleur/4432/9896621?searchId=627afda10817c;€ 209.000;3 slaapkamers;110;476;1956;Goed;1 badkamer;G;4432;https://static.immoweb.be/photos/0/9/8/9/6/6/2/1/9896621_1.jpg?cache=20220506082355;https://static.immoweb.be/photos/0/9/8/9/6/6/2/1/M_9896621_2.jpg?cache=20220506082355
1652227549-596;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/etterbeek/1040/9880747?searchId=627afda10817c;€ 695.000;5 slaapkamers;285;167;1897;Op te frissen;4 badkamers;D;1040;https://static.immoweb.be/photos/0/9/8/8/0/7/4/7/9880747_1.jpg?cache=20220428041844;https://static.immoweb.be/photos/0/9/8/8/0/7/4/7/M_9880747_2.jpg?cache=20220428041844
1652227240-464;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/affligem/1790/9870009?searchId=627afc878852b;€ 229.000;3 slaapkamers;190;212;1951;Op te frissen;2 badkamers;F;1790;https://static.immoweb.be/photos/0/9/8/7/0/0/0/9/9870009_1.jpg?cache=20220422035848;https://static.immoweb.be/photos/0/9/8/7/0/0/0/9/M_9870009_2.jpg?cache=20220422035848
1652227338-506;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/grivegnee/4030/9812567?searchId=627afcce4fe1f;€ 159.000;1 slaapkamer;97;91;1919;Goed;1 badkamer;C;4030;https://static.immoweb.be/photos/0/9/8/1/2/5/6/7/9812567_1.jpg?cache=20220318143914;https://static.immoweb.be/photos/0/9/8/1/2/5/6/7/M_9812567_2.jpg?cache=20220318143914
1652227492-571;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kruisem/9750/9879402?searchId=627afda10817c;€ 450.000;3 slaapkamers;570;570;2021;Uitstekende staat;1 badkamer;C;9750;https://media-resize.immowebstatic.be/classifieds/10017853-3788-4c95-8562-5943527618c4/736x736/700cfc80d59d12441b6217139c98641b.jpg?cache=20220427124047;https://media-resize.immowebstatic.be/classifieds/10017853-3788-4c95-8562-5943527618c4/300x300/565ece886a81165bd37c02624036c557.jpg?cache=20220427124047
1652227476-565;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/damme/8340/9889542?searchId=627afd5b26b1c;€ 385.000;3 slaapkamers;165;945;1955;Goed;1 badkamer;F;8340;https://static.immoweb.be/photos/0/9/8/8/9/5/4/2/9889542_23.jpg?cache=20220509070853;https://static.immoweb.be/photos/0/9/8/8/9/5/4/2/M_9889542_1.jpg?cache=20220509070853
1652227245-466;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/bon-secours/7603/9752878?searchId=627afc878852b;€ 225.000;5 slaapkamers;325;400;1832;Op te frissen;1 badkamer;E;7603;https://static.immoweb.be/photos/0/9/7/5/2/8/7/8/9752878_1.jpg?cache=20220211164849;https://static.immoweb.be/photos/0/9/7/5/2/8/7/8/M_9752878_2.jpg?cache=20220211164849
1652227222-456;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9505133?searchId=627afc878852b;€ 235.000;4 slaapkamers;172;196;2018;Uitstekende staat;1 badkamer;A;9600;https://static.immoweb.be/photos/0/9/5/0/5/1/3/3/9505133_1.jpg?cache=20210916120846;https://static.immoweb.be/photos/0/9/5/0/5/1/3/3/M_9505133_2.jpg?cache=20210916120846
1652227508-578;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/landen-ezemaal/3400/9878753?searchId=627afda10817c;€ 249.000;4 slaapkamers;200;613;1918;Op te frissen;1 badkamer;F;3400;https://static.immoweb.be/photos/0/9/8/7/8/7/5/3/9878753_1.jpg?cache=20220427060846;https://static.immoweb.be/photos/0/9/8/7/8/7/5/3/M_9878753_2.jpg?cache=20220427060846
1652227316-496;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/dalhem/4607/9823978?searchId=627afcce4fe1f;€ 179.000;2 slaapkamers;94;323;1954;Te renoveren;1 badkamer;G;4607;https://static.immoweb.be/photos/0/9/8/2/3/9/7/8/9823978_1.jpg?cache=20220325030849;https://static.immoweb.be/photos/0/9/8/2/3/9/7/8/M_9823978_2.jpg?cache=20220325030849
1652227409-536;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/aalst/9300/9896111?searchId=627afd149c967;€ 295.000;2 slaapkamers;135;702;;Goed;1 badkamer;C;9300;https://static.immoweb.be/photos/0/9/8/9/6/1/1/1/9896111_1.jpg?cache=20220506040345;https://static.immoweb.be/photos/0/9/8/9/6/1/1/1/M_9896111_2.jpg?cache=20220506040345
1652227388-527;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/seraing-ougree/4102/9799234?searchId=627afd149c967;€ 70.000;2 slaapkamers;75;302;1860;Te renoveren;1 badkamer;G;4102;https://static.immoweb.be/photos/0/9/7/9/9/2/3/4/9799234_1.jpg?cache=20220315024405;https://static.immoweb.be/photos/0/9/7/9/9/2/3/4/M_9799234_2.jpg?cache=20220315023905
1652227370-519;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9819651?searchId=627afd149c967;€ 124.500;2 slaapkamers;125;60;1915;Net gerenoveerd;1 badkamer;E;9600;https://static.immoweb.be/photos/0/9/8/1/9/6/5/1/9819651_1.jpg?cache=20220427044853;https://static.immoweb.be/photos/0/9/8/1/9/6/5/1/M_9819651_2.jpg?cache=20220323042903
1652227402-533;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/beveren-leie/8791/9896308?searchId=627afd149c967;€ 445.000;4 slaapkamers;245;864;2000;Op te frissen;2 badkamers;C;8791;https://static.immoweb.be/photos/0/9/8/9/6/3/0/8/9896308_1.jpg?cache=20220506042853;https://static.immoweb.be/photos/0/9/8/9/6/3/0/8/M_9896308_2.jpg?cache=20220506042853
1652227458-557;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/kortenaken/3473/9898735?searchId=627afd5b26b1c;€ 430.000;4 slaapkamers;250;3700;1960;Te renoveren;1 badkamer;F;3473;https://static.immoweb.be/photos/0/9/8/9/8/7/3/5/9898735_1.jpg?cache=20220507035416;https://static.immoweb.be/photos/0/9/8/9/8/7/3/5/M_9898735_2.jpg?cache=20220507035416
1652227291-485;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oupeye/4682/9846451?searchId=627afcce4fe1f;€ 199.000;3 slaapkamers;174;298;1961;Op te frissen;1 badkamer;E;4682;https://static.immoweb.be/photos/0/9/8/4/6/4/5/1/9846451_1.jpg?cache=20220407055857;https://static.immoweb.be/photos/0/9/8/4/6/4/5/1/M_9846451_2.jpg?cache=20220407055857
1652227449-553;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Manoir;https://www.immoweb.be/nl/zoekertje/manoir/te-koop/beringen/3582/9900730?searchId=627afd5b26b1c;€ 745.000;4 slaapkamers;418;2700;1989;Goed;2 badkamers;C;3582;https://static.immoweb.be/photos/0/9/9/0/0/7/3/0/9900730_1.jpg?cache=20220509105400;https://static.immoweb.be/photos/0/9/9/0/0/7/3/0/M_9900730_2.jpg?cache=20220509105400
1652227234-461;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kortemark/8610/9709185?searchId=627afc878852b;€ 229.000;3 slaapkamers;136;208;1952;Goed;1 badkamer;F;8610;https://static.immoweb.be/photos/0/9/7/0/9/1/8/5/9709185_1.jpg?cache=20220403033349;https://static.immoweb.be/photos/0/9/7/0/9/1/8/5/M_9709185_2.jpg?cache=20220403033349
1652227407-535;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/marke/8510/9897583?searchId=627afd149c967;€ 340.000;3 slaapkamers;175;198;2018;Uitstekende staat;1 badkamer;B;8510;https://static.immoweb.be/photos/0/9/8/9/7/5/8/3/9897583_1.jpg?cache=20220506152358;https://static.immoweb.be/photos/0/9/8/9/7/5/8/3/M_9897583_2.jpg?cache=20220506152358
1652227400-532;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/huldenberg/3040/9896288?searchId=627afd149c967;€ 595.000;4 slaapkamers;224;1173;1979;Op te frissen;1 badkamer;C;3040;https://static.immoweb.be/photos/0/9/8/9/6/2/8/8/9896288_1.jpg?cache=20220506042400;https://static.immoweb.be/photos/0/9/8/9/6/2/8/8/M_9896288_2.jpg?cache=20220506042400
1652227524-585;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/comblain-au-pont/4170/9891309?searchId=627afda10817c;€ 95.000;2 slaapkamers;146;300;1890;Te renoveren;1 badkamer;F;4170;https://static.immoweb.be/photos/0/9/8/9/1/3/0/9/9891309_1.jpg?cache=20220504025859;https://static.immoweb.be/photos/0/9/8/9/1/3/0/9/M_9891309_2.jpg?cache=20220504025859
1652227320-498;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Bel-etage;https://www.immoweb.be/nl/zoekertje/bel-etage/te-koop/herstal/4040/9848296?searchId=627afcce4fe1f;€ 179.000;2 slaapkamers;90;104;1969;Goed;1 badkamer;D;4040;https://static.immoweb.be/photos/0/9/8/4/8/2/9/6/9848296_1.jpg?cache=20220408062853;https://static.immoweb.be/photos/0/9/8/4/8/2/9/6/M_9848296_2.jpg?cache=20220408062853
1652227289-484;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/marcourt/6987/9803447?searchId=627afcce4fe1f;€ 199.000;8 slaapkamers;338;949;1899;Te renoveren;4 badkamers;F;6987;https://static.immoweb.be/photos/0/9/8/0/3/4/4/7/9803447_1.jpg?cache=20220314081849;https://static.immoweb.be/photos/0/9/8/0/3/4/4/7/M_9803447_2.jpg?cache=20220314081849
1652227372-520;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/saint-nicolas/4420/9855084?searchId=627afd149c967;€ 120.000;2 slaapkamers;93;43;1900;Goed;1 badkamer;G;4420;https://static.immoweb.be/photos/0/9/8/5/5/0/8/4/9855084_1.jpg?cache=20220413025848;https://static.immoweb.be/photos/0/9/8/5/5/0/8/4/M_9855084_2.jpg?cache=20220413025848
1652227345-509;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege/4020/9757212?searchId=627afcce4fe1f;€ 149.000;2 slaapkamers;77;196;1950;Net gerenoveerd;1 badkamer;G;4020;https://static.immoweb.be/photos/0/9/7/5/7/2/1/2/9757212_1.jpg?cache=20220215044408;https://static.immoweb.be/photos/0/9/7/5/7/2/1/2/M_9757212_2.jpg?cache=20220215044408
1652227529-587;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/schaarbeek/1030/9887576?searchId=627afda10817c;€ 685.000;4 slaapkamers;200;235;1902;Op te frissen;2 badkamers;E;1030;https://static.immoweb.be/photos/0/9/8/8/7/5/7/6/9887576_1.jpg?cache=20220502132347;https://static.immoweb.be/photos/0/9/8/8/7/5/7/6/M_9887576_2.jpg?cache=20220502132347
1652227313-495;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/verviers-ensival/4800/8661918?searchId=627afcce4fe1f;€ 180.000;5 slaapkamers;200;215;1900;Goed;2 badkamers;D;4800;https://static.immoweb.be/photos/0/8/6/6/1/9/1/8/8661918_1.jpg?cache=20200317051930;https://static.immoweb.be/photos/0/8/6/6/1/9/1/8/M_8661918_2.jpg?cache=20200317051930
1652227411-537;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=8&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-lievens-houtem/9520/9897521?searchId=627afd149c967;€ 269.000;3 slaapkamers;150;530;1936;Goed;1 badkamer;D;9520;https://static.immoweb.be/photos/0/9/8/9/7/5/2/1/9897521_1.jpg?cache=20220506145405;https://static.immoweb.be/photos/0/9/8/9/7/5/2/1/M_9897521_2.jpg?cache=20220506145405
1652227302-490;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/grace-hollogne/4460/9817540?searchId=627afcce4fe1f;€ 189.000;3 slaapkamers;124;199;1900;Goed;1 badkamer;F;4460;https://static.immoweb.be/photos/0/9/8/1/7/5/4/0/9817540_1.jpg?cache=20220322061853;https://static.immoweb.be/photos/0/9/8/1/7/5/4/0/M_9817540_2.jpg?cache=20220322061853
1652227282-481;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Villa;https://www.immoweb.be/nl/zoekertje/villa/te-koop/souvret/6182/9724903?searchId=627afcce4fe1f;€ 200.000;3 slaapkamers;130;542;1960;Goed;1 badkamer;F;6182;https://static.immoweb.be/photos/0/9/7/2/4/9/0/3/9724903_1.jpg?cache=20220126195409;https://static.immoweb.be/photos/0/9/7/2/4/9/0/3/M_9724903_2.jpg?cache=20220315034405
1652227454-555;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/rachecourt/6792/9900975?searchId=627afd5b26b1c;€ 230.000;3 slaapkamers;110;2495;1850;Te restaureren;1 badkamer;G;6792;https://static.immoweb.be/photos/0/9/9/0/0/9/7/5/9900975_1.jpg?cache=20220509131903;https://static.immoweb.be/photos/0/9/9/0/0/9/7/5/M_9900975_2.jpg?cache=20220509131903
1652227486-569;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/woluwe-saint-lambert/1200/9878341?searchId=627afd5b26b1c;€ 650.000;4 slaapkamers;206;95;1930;Op te frissen;1 badkamer;E;1200;https://static.immoweb.be/photos/0/9/8/7/8/3/4/1/9878341_1.jpg?cache=20220427034915;https://static.immoweb.be/photos/0/9/8/7/8/3/4/1/M_9878341_2.jpg?cache=20220427034915
1652227479-566;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/brugge/8000/9886073?searchId=627afd5b26b1c;€ 585.000;5 slaapkamers;244;115;1934;Net gerenoveerd;4 badkamers;A;8000;https://static.immoweb.be/photos/0/9/8/8/6/0/7/3/9886073_1.jpg?cache=20220502221850;https://static.immoweb.be/photos/0/9/8/8/6/0/7/3/M_9886073_2.jpg?cache=20220430232907
1652227286-483;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9846264?searchId=627afcce4fe1f;€ 199.000;2 slaapkamers;157;140;1933;Goed;1 badkamer;D;9600;https://static.immoweb.be/photos/0/9/8/4/6/2/6/4/9846264_1.jpg?cache=20220407043351;https://static.immoweb.be/photos/0/9/8/4/6/2/6/4/M_9846264_2.jpg?cache=20220407043351
1652227332-503;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ronse/9600/9811582?searchId=627afcce4fe1f;€ 165.000;3 slaapkamers;110;51;1900;Op te frissen;1 badkamer;F;9600;https://static.immoweb.be/photos/0/9/8/1/1/5/8/2/9811582_1.jpg?cache=20220318041902;https://static.immoweb.be/photos/0/9/8/1/1/5/8/2/M_9811582_2.jpg?cache=20220318041902
1652227510-579;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/haasrode/3053/9641017?searchId=627afda10817c;€ 325.000;2 slaapkamers;132;535;1948;Uitstekende staat;1 badkamer;D;3053;https://static.immoweb.be/photos/0/9/6/4/1/0/1/7/9641017_1.jpg?cache=20220328234906;https://static.immoweb.be/photos/0/9/6/4/1/0/1/7/M_9641017_2.jpg?cache=20220328234433
1652227229-459;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=10&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/paliseul/6850/9693683?searchId=627afc878852b;€ 230.000;3 slaapkamers;144;502;1931;Goed;2 badkamers;C;6850;https://static.immoweb.be/photos/0/9/6/9/3/6/8/3/9693683_1.jpg?cache=20220108051914;https://static.immoweb.be/photos/0/9/6/9/3/6/8/3/M_9693683_2.jpg?cache=20220108051914
1652227300-489;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=9&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/linter/3350/9793746?searchId=627afcce4fe1f;€ 195.000;3 slaapkamers;175;810;1956;Op te frissen;1 badkamer;F;3350;https://static.immoweb.be/photos/0/9/7/9/3/7/4/6/9793746_1.jpg?cache=20220315170343;https://static.immoweb.be/photos/0/9/7/9/3/7/4/6/M_9793746_2.jpg?cache=20220315170343
1652227515-581;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=6&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/etterbeek/1040/9897601?searchId=627afda10817c;€ 910.000;5 slaapkamers;280;390;1950;Op te frissen;1 badkamer;F;1040;https://static.immoweb.be/photos/0/9/8/9/7/6/0/1/9897601_1.jpg?cache=20220506153349;https://static.immoweb.be/photos/0/9/8/9/7/6/0/1/M_9897601_2.jpg?cache=20220506153350
1652227474-564;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=7&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/haaltert/9450/9893835?searchId=627afd5b26b1c;€ 399.000;4 slaapkamers;212;829;1989;Goed;1 badkamer;D;9450;https://static.immoweb.be/photos/0/9/8/9/3/8/3/5/9893835_1.jpg?cache=20220505040021;https://static.immoweb.be/photos/0/9/8/9/3/8/3/5/M_9893835_2.jpg?cache=20220505040021
